Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|32452858|gb|AAP04514.2|,1.011,7.0796,0,45.76461947,0.042,51.5044,0.806,0.3204,48.4956,0.2088,0.097345133,164,5.1363,0,1.011,4.9558,12.0354,-0.290265487,47.7876,2.5186,0.926,191,1.524,0.522,5.4867,64584.35,0.177,0.0407,5.8407,1.123,10.0088,1.3504,6.0177,0.912,4.9558,1.101,0.817,1.0619,3.0088,0.358,22.3009,24.2478,0.0539,0.937,46,1.562,3.1858,114.3086,2.6549,6.5487,0.992,3,0,1.4159,0.488,1.126,6.1947,0.0071,0.0053,0.0035,0.0106,0.0035,0.0018,0.0035,0,0.0053,0,0.0035,0,0.0018,0.0053,0.0071,0,0.0018,0.0071,0,0.0035,0,0,0.0053,0,0,0.0053,0.0035,0,0.0053,0.0018,0.0035,0.0018,0.0018,0.0035,0,0.0053,0,0,0.0035,0.0053,0.0018,0,0.0018,0.0071,0,0.0035,0.0018,0.0035,0,0.0106,0.0018,0.0018,0.0018,0,0.0035,0.0018,0.0088,0.0035,0.0071,0,0.0018,0.0018,0,0,0,0.0035,0.0106,0.0018,0,0.0018,0.0035,0,0,0.0035,0.0018,0,0,0.0106,0.0053,0.0035,0.0018,0.0035,0.0018,0,0,0.0018,0,0.0053,0.0035,0,0.0018,0,0,0.0018,0.0053,0.0018,0,0,0.0053,0.0035,0.0071,0.0071,0,0,0.0018,0.0018,0,0.0018,0,0.0053,0.0053,0.0018,0,0.0018,0.0018,0,0.0035,0,0.0106,0,0.0053,0.0053
gi|74768210|sp|Q5BQU6.1|SJ803_SCHJA,1.623,11.3636,0,35.3625,0.901,48.8636,0.14,0.2386,51.1364,0.2273,0.068181818,23,4.7614,0,0.464,2.2727,10.2273,-0.247727273,51.1364,2.4318,0.862,24,0.947,0.66,3.4091,9838.27,0.032,0.1591,1.1364,0.219,9.7159,1.3295,13.6364,2.066,5.6818,1.263,0.874,1.1364,6.8182,0.812,17.0455,39.7727,-2.5796,0.668,23,1.337,2.2727,111.7985,2.2727,2.2727,0.344,0,0,13.6364,4.702,0.826,4.5455,0,0.0227,0,0,0,0,0,0.0114,0.0114,0,0,0.0114,0.0227,0,0,0.0114,0.0114,0,0.0114,0,0.0114,0,0,0.0114,0.0114,0.0114,0,0,0.0114,0.0114,0,0,0,0,0,0,0,0,0.0114,0,0,0,0,0,0,0.0114,0,0.0341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568,0,0,0,0.0227,0,0,0.0227,0,0,0,0,0,0,0,0,0.0114,0,0,0.0227,0,0.0114,0.0114,0,0,0,0,0,0,0,0.0114,0,0,0.0114,0,0,0,0.0227,0,0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,0,0
gi|56758158|gb|AAW27219.1|,0.86,6.0219,6,46.7670073,0.16,43.7956,0.477,0.2828,56.2044,0.1606,0.083941606,182,5.1825,0,1.601,7.8467,10.219,-0.81040146,38.1387,2.5931,0.974,171,0.862,0.568,3.1022,64944.47,0.178,0.0511,1.8248,0.351,10.2646,1.4836,8.0292,1.217,4.562,1.014,0.702,0.9124,3.1022,0.369,19.8905,19.1606,-4.8772,1.288,54,2.576,4.3796,118.5118,4.3796,6.0219,0.912,1,0,0.7299,0.252,1.095,6.0219,0.0055,0.0018,0.0018,0,0.0018,0.0018,0.0036,0.0018,0.0036,0,0.0073,0.0055,0.0036,0.0055,0.0146,0.0018,0.0018,0.0146,0,0.0036,0.0018,0,0,0,0,0.0055,0.0036,0.0036,0.0073,0.0036,0.0055,0.0018,0.0036,0,0,0,0,0.0036,0.0018,0,0.0073,0.0018,0.0018,0,0,0.0018,0.0036,0.0036,0.0055,0.0018,0.0018,0.0055,0,0,0.0091,0.0018,0.0073,0,0,0,0,0,0.0018,0,0.0073,0,0.0036,0.0036,0.0018,0,0,0.0036,0,0.0018,0.0018,0.0018,0,0.0091,0.0018,0,0.0018,0,0.0036,0.0018,0,0,0.0018,0.0091,0.0018,0,0,0,0,0.0018,0.0036,0,0,0.0036,0,0.0036,0.0036,0.0036,0.0018,0.0036,0.0036,0,0,0,0,0.0055,0.0018,0.0018,0.0018,0.0018,0.0036,0,0.0018,0,0.0018,0,0.0018,0.0036
gi|56756428|gb|AAW26387.1|,0.68,4.7619,0,47.52452381,0.172,56.4626,0.829,0.3605,43.5374,0.2177,0.119047619,86,5.2993,0,0.972,4.7619,13.6054,-0.217687075,44.898,2.4626,2.092,91,1.323,0.636,4.7619,34130.28,0.074,0.0476,5.4422,1.047,10.1429,1.3741,6.4626,0.979,7.483,1.663,2.616,3.4014,5.4422,0.648,24.1497,20.7483,2.071,1.1,33,1.801,3.7415,116.0894,3.0612,7.483,1.134,2,0,1.7007,0.586,0.928,5.102,0.0034,0,0.0034,0,0,0,0,0.0034,0,0,0,0,0.0068,0,0,0.0068,0,0.0068,0,0.0034,0,0,0,0,0,0.0068,0,0.0068,0.0034,0.0068,0.0068,0,0.0034,0.0068,0.0034,0,0.0068,0.0034,0.0034,0.0034,0.0034,0,0.0034,0.0034,0,0,0.0068,0,0.0068,0.0034,0,0,0.0034,0,0,0.0068,0,0.0034,0.0068,0,0,0,0,0.0034,0.0068,0.0034,0.0034,0.0034,0,0,0.0034,0,0,0,0.0102,0,0.0034,0.0102,0.0102,0,0,0,0.0034,0.0034,0.0034,0,0,0.0068,0,0.0034,0.0034,0,0,0.0068,0.0034,0,0,0.0034,0.0034,0.0068,0.0034,0.0068,0,0,0.0034,0,0,0,0,0,0.0102,0.0034,0,0,0,0,0.0034,0,0.0034,0.0034,0.0068,0.0034
gi|27699497|gb|AAN17278.2|,0.752,5.2632,0,31.76639676,0.997,65.1822,0.013,0.4049,34.8178,0.1619,0.113360324,34,5.1134,0,0.826,4.0486,13.3603,0.502834008,44.1296,2.4251,0.906,81,1.237,0.717,4.4534,27956.12,0.016,0.1012,2.0243,0.389,10.0081,1.2551,3.2389,0.491,9.7166,2.159,0,0,6.8826,0.819,29.1498,27.5304,1.3567,2.024,35,2.62,6.8826,113.1827,4.4534,8.502,1.288,1,0,5.668,1.954,0.736,4.0486,0,0,0,0,0,0.004,0,0.004,0,0.004,0,0.004,0.004,0.004,0,0.004,0,0.0081,0,0,0.004,0,0,0.0081,0.0081,0,0.004,0,0,0.004,0.0081,0,0,0,0.0081,0.004,0,0,0,0,0.0081,0.004,0,0.004,0.0121,0,0,0,0.0081,0.004,0,0.0081,0,0.004,0.0081,0.004,0,0,0,0,0.004,0,0,0.004,0.004,0.004,0.004,0,0.004,0.0162,0.004,0,0,0,0,0,0,0.004,0.004,0.004,0.004,0.0162,0.0081,0,0,0.004,0,0,0,0.0081,0.0081,0,0,0.004,0,0,0.0121,0.004,0.004,0.0081,0,0.004,0,0,0,0,0,0,0,0.0121,0.0081,0.004,0,0.0162,0.004,0,0.004,0,0.0081,0.004,0.0081,0
gi|25091339|sp|Q27236.1|SYBL_SCHMA,1.091,7.6336,0,35.97022901,0.028,48.0916,0.867,0.3282,51.9084,0.1679,0.038167939,56,4.9924,0,0.779,3.8168,7.6336,-0.165648855,45.8015,2.4656,1.112,36,0.424,0.609,1.5267,14841.77,0.21,0.0458,0.7634,0.147,10.2214,1.4275,9.1603,1.388,5.3435,1.187,1.762,2.2901,3.0534,0.364,29.0076,22.1374,-1.5797,0,78,2.245,0,113.296,3.8168,12.2137,1.851,1,0,0.7634,0.263,0.972,5.3435,0.0153,0,0,0,0,0,0,0,0,0.0076,0.0076,0,0,0.0076,0.0076,0,0,0.0153,0.0076,0,0,0,0,0,0,0,0,0.0076,0.0229,0,0,0,0.0076,0,0,0,0,0,0,0,0,0.0076,0,0,0,0,0,0.0076,0,0,0.0076,0,0,0.0076,0.0076,0,0,0,0,0,0,0,0,0,0.0153,0,0.0076,0.0076,0,0,0,0,0,0,0,0,0,0.0076,0.0153,0.0153,0,0.0153,0.0229,0,0,0,0,0.0153,0,0,0,0.0076,0,0,0,0.0153,0,0,0,0.0229,0,0.0153,0,0,0,0.0076,0.0153,0,0.0076,0,0.0076,0,0,0,0,0,0,0,0,0.0076,0.0153,0.0076
gi|267013|sp|Q01137.1|SODC_SCHMA,0.654,4.5752,3,9.341176471,0.109,54.902,0.733,0.2288,45.098,0.2876,0.039215686,76,4.3987,0,0.534,2.6144,11.1111,-0.243137255,62.7451,2.4183,0.095,45,0.908,0.705,3.268,15720.85,0.147,0.0392,1.9608,0.377,8.9412,1.3464,5.2288,0.792,3.9216,0.871,0,0,16.3399,1.945,18.9542,39.8693,1.7179,0.192,24,1.153,0.6536,102.7507,1.9608,9.8039,1.485,3,0,1.9608,0.676,0.951,5.2288,0,0.0065,0,0,0,0,0,0,0,0.0065,0.0065,0.0065,0,0,0.0065,0,0.0065,0.0065,0,0,0,0,0,0.0131,0.0065,0.0065,0.0065,0,0,0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0.0065,0,0.0065,0.0065,0,0.0065,0.0065,0.0065,0.0065,0,0,0,0,0,0,0,0,0,0,0,0.0065,0.0065,0.0065,0,0.0065,0,0,0,0,0,0,0,0,0.0065,0,0,0.0196,0,0.0131,0.0131,0,0.0065,0,0,0.0065,0,0,0,0,0.0065,0,0,0,0.0065,0,0.0065,0.0065,0,0,0,0,0,0.0065,0,0,0,0.0065,0,0,0.0065,0,0,0,0,0,0,0.0065,0
gi|1703106|sp|P53470.1|ACT1_SCHMA,0.988,6.9149,0,35.02210106,0.063,56.117,0.915,0.2926,43.883,0.2234,0.085106383,129,4.9229,0,0.977,4.7872,10.9043,-0.200265957,49.734,2.4894,1.098,113,0.887,0.519,3.1915,41730.07,0.067,0.0585,5.0532,0.972,9.7181,1.3085,5.0532,0.766,7.1809,1.596,0.818,1.0638,7.9787,0.95,20.7447,30.3191,0.7632,1.252,41,2.66,4.2553,110.9842,4.5213,6.383,0.967,1,0,1.3298,0.459,1.015,5.5851,0.0053,0,0.008,0.0027,0,0.008,0,0,0,0,0.0053,0.0053,0,0,0.0027,0.0053,0.0053,0.008,0.0027,0,0,0,0.0053,0.0053,0,0.0053,0.0027,0.0053,0,0.0027,0.0027,0.0053,0.0027,0.0053,0,0.0053,0,0,0,0,0.0053,0.0027,0,0,0,0,0.008,0,0.0027,0.016,0,0.008,0.008,0.0027,0,0,0,0,0.0027,0,0,0,0.0053,0,0,0.0027,0.0027,0.0027,0,0,0,0,0,0.0027,0.0053,0.0027,0,0.0027,0.0106,0.016,0.0027,0,0,0.0027,0.0027,0.0027,0,0.0027,0,0.0053,0.0053,0.0027,0,0.0027,0,0,0,0.0027,0.0053,0,0.0053,0.0027,0,0.0053,0.0027,0,0,0.0027,0,0.0053,0,0,0.0027,0,0,0,0.008,0,0.0027,0.0053,0,0.008
gi|56757195|gb|AAW26769.1|,0.834,5.8407,0,33.22092035,0.087,56.9912,0.27,0.308,43.0088,0.2354,0.088495575,172,4.9204,0,0.795,3.8938,10.9735,-0.152566372,51.1504,2.4407,0.794,177,1.229,0.776,4.4248,62041.9,0.589,0.0407,5.1327,0.987,9.7469,1.3221,6.7257,1.019,5.6637,1.259,0.408,0.531,8.1416,0.969,21.9469,30.4425,-1.5179,1.145,33,1.145,3.8938,109.8087,1.9469,6.0177,0.912,3,0,2.1239,0.732,0.933,5.1327,0.0018,0.0053,0.0053,0.0035,0,0.0035,0.0018,0,0.0018,0,0.0053,0.0053,0,0.0088,0.0071,0.0053,0.0018,0.0071,0,0.0018,0,0.0035,0.0053,0.0053,0,0.0106,0.0035,0.0071,0.0035,0.0018,0,0,0,0.0018,0,0.0035,0,0,0,0.0035,0.0053,0.0018,0.0071,0,0.0018,0.0035,0.0071,0.0018,0,0.0035,0.0018,0.0018,0.0088,0,0.0035,0,0.0018,0,0.0035,0,0.0018,0.0018,0,0,0.0053,0,0.0071,0.0018,0.0035,0.0018,0,0.0018,0.0018,0.0018,0.0124,0.0035,0,0.0035,0.0071,0.0018,0,0.0035,0.0088,0.0053,0,0.0018,0,0,0,0,0,0.0018,0.0018,0.0018,0.0018,0.0088,0.0018,0.0035,0,0.0071,0.0035,0.0018,0.0035,0,0.0018,0,0,0.0018,0,0.0071,0,0,0.0018,0,0.0018,0,0.0018,0,0.0018,0.0018,0.0035,0.0071
gi|685960054|gb|KGB35749.1|,1.694,11.8557,0,39.31185567,0.841,57.2165,0.163,0.3351,42.7835,0.2835,0.108247423,53,5.1289,0,0.736,3.6082,14.433,-0.048453608,48.4536,2.4381,1.911,55,0.859,0.88,3.0928,22180.92,0.038,0.0876,7.732,1.487,9.8454,1.3505,3.0928,0.469,7.732,1.718,1.983,2.5773,2.5773,0.307,22.6804,28.3505,-1.7267,1.516,18,1.516,5.1546,114.3346,2.5773,3.6082,0.547,2,0,6.1856,2.133,0.469,2.5773,0.0361,0,0.0052,0.0052,0.0052,0.0103,0,0,0,0,0,0,0.0052,0,0.0052,0,0.0052,0.0103,0.0103,0,0,0,0,0.0103,0,0.0155,0.0052,0,0,0,0.0103,0.0052,0,0.0103,0,0,0,0.0103,0.0052,0.0103,0,0.0052,0,0.0052,0,0,0.0052,0,0.0052,0,0,0.0052,0.0052,0.0052,0,0.0052,0,0,0.0155,0.0052,0.0052,0,0,0,0,0,0.0103,0,0.0052,0,0,0,0.0052,0,0.0155,0.0103,0,0.0103,0.0052,0.0052,0.0052,0.0052,0,0,0,0.0052,0.0103,0,0.0052,0.0052,0,0.0052,0.0052,0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0.0052,0,0.0052,0,0.0103,0,0,0,0,0,0.0052,0.0052,0,0.0052,0
gi|685965973|gb|KGB40453.1|,0.7,4.902,0,28.65784314,0.894,54.902,0.202,0.3824,45.098,0.2647,0.196078431,36,5.6373,0,0.2,0.9804,23.5294,-0.467647059,45.098,2.5392,2.857,39,2.723,0.696,9.8039,12234.31,0.034,0.0294,8.8235,1.697,9.8922,1.3235,4.902,0.743,4.902,1.089,3.771,4.902,3.9216,0.467,18.6275,17.6471,1.7683,1.442,29,0,4.902,119.9442,0,3.9216,0.594,1,0,2.9412,1.014,1.07,5.8824,0,0,0.0098,0.0098,0,0.0098,0,0,0,0,0,0,0,0.0098,0,0,0,0,0.0098,0,0.0196,0.0098,0,0,0,0,0,0.0098,0,0.0196,0,0.0098,0,0,0.0098,0.0098,0,0,0.0196,0.0196,0,0.0098,0.0098,0,0,0,0,0,0.0098,0,0.0098,0,0,0,0,0,0,0.0098,0.0098,0,0,0,0,0.0098,0,0.0098,0,0,0,0,0,0,0.0196,0,0.0098,0,0,0.0098,0,0,0,0,0,0.0098,0,0,0,0,0,0,0,0,0,0.0098,0,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098,0,0,0,0,0.0294,0.0098,0.0098,0,0
gi|74774846|sp|Q5DFZ7.1|CP422_SCHJA,0.644,4.5113,0,55.08721805,0.953,58.6466,0.094,0.2406,41.3534,0.218,0.090225564,33,4.7744,0,1.228,6.015,11.2782,-0.22481203,54.8872,2.3835,0.501,38,1.462,0.77,5.2632,14857.82,0.021,0.1579,5.2632,1.012,9.4962,1.391,7.5188,1.139,3.7594,0.835,0,0,7.5188,0.895,15.0376,35.3383,-1.1059,1.106,28,0.885,3.7594,111.7129,1.5038,6.015,0.911,0,0,14.2857,4.926,0.684,3.7594,0,0,0,0,0,0,0.0075,0,0.0075,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.015,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0.0075,0.0075,0.0075,0,0,0,0.015,0,0,0,0.0075,0,0,0,0.015,0,0,0,0.015,0.015,0,0,0,0,0,0.0226,0,0,0,0,0.0075,0.0075,0,0,0,0.0075,0.0075,0,0.0075,0,0,0,0,0,0,0,0.0075,0,0.015,0,0,0,0.0075,0.015,0,0.0075,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0
gi|685956559|gb|KGB32734.1|,0.906,6.3415,6,48.82268293,0.64,48.0488,0.418,0.2683,51.9512,0.2732,0.095121951,183,5.0707,0,1.095,5.3659,13.1707,-0.78097561,50,2.4878,1.714,121,0.61,0.891,2.1951,47133.79,0.068,0.0512,5.8537,1.126,9.8732,1.4732,8.0488,1.22,6.5854,1.463,1.689,2.1951,6.0976,0.726,17.3171,25.6098,-2.6737,1.506,19,1.291,5.122,114.9605,2.1951,4.878,0.739,1,0,2.9268,1.009,0.843,4.6341,0.0073,0,0,0.0024,0.0049,0.0049,0.0073,0.0024,0.0024,0.0024,0,0,0.0024,0.0024,0,0.0098,0.0073,0.0049,0.0049,0.0073,0.0049,0,0.0024,0.0024,0.0024,0.0024,0,0.0024,0.0024,0,0,0,0.0024,0,0,0,0.0073,0.0049,0,0.0049,0.0073,0.0024,0.0073,0,0.0024,0,0.0049,0,0.0024,0.0073,0.0024,0.0024,0.0098,0.0024,0,0,0,0.0024,0.0024,0,0.0073,0,0.0049,0.0024,0.0024,0.0024,0.0024,0,0.0049,0,0,0.0122,0,0.0122,0.0024,0.0024,0.0024,0.0073,0.0049,0.0049,0.0024,0.0024,0,0.0024,0.0049,0.0049,0.0024,0.0049,0.0024,0.0024,0.0024,0.0024,0.0024,0,0.0024,0,0.0024,0,0,0.0049,0.0024,0.0073,0.0024,0.0024,0.0049,0,0,0,0.0024,0.0024,0.0049,0.0024,0,0,0,0,0.0073,0.0024,0,0.0049,0.0073,0.0024
gi|56758294|gb|AAW27287.1|,1.125,7.874,1,45.8276378,0.084,47.2441,0.807,0.2756,52.7559,0.185,0.082677165,101,4.9843,0,1.045,5.1181,9.0551,-0.590551181,46.4567,2.6142,1.001,87,0.766,0.757,2.7559,28838.23,0.149,0.0354,3.1496,0.606,9.8858,1.3346,7.874,1.193,3.5433,0.787,0.606,0.7874,3.5433,0.422,19.2913,27.9528,-1.3426,1.39,60,1.158,4.7244,113.5363,1.9685,5.1181,0.775,3,0,1.5748,0.543,1.145,6.2992,0,0.0039,0.0039,0.0039,0,0.0157,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0079,0.0039,0,0.0039,0.0118,0.0039,0,0,0.0039,0,0,0,0,0,0.0079,0.0079,0.0079,0.0079,0,0.0039,0,0.0118,0.0039,0,0,0.0039,0,0.0039,0.0039,0.0039,0.0039,0,0,0.0039,0,0.0079,0,0,0.0039,0.0079,0,0.0039,0.0079,0.0079,0.0039,0,0,0,0,0.0039,0,0,0,0.0039,0,0,0,0,0,0,0.0039,0.0079,0.0039,0.0039,0.0079,0.0039,0,0,0,0.0079,0,0,0,0,0.0039,0,0,0.0079,0,0.0039,0,0,0,0,0.0039,0,0,0,0.0039,0.0039,0,0,0,0,0.0039,0,0.0039,0,0,0,0.0079,0,0,0,0,0.0039,0.0039,0.0039,0.0039
gi|1711398|sp|Q07167.1|SM16_SCHMA,0.799,5.5944,1,32.11468531,0.066,43.3566,0.945,0.2727,56.6434,0.1818,0.083916084,55,5.0979,0,0.999,4.8951,9.0909,-0.855944056,44.0559,2.6294,1.347,44,0.971,0.736,3.4965,16673.17,0.065,0.049,2.0979,0.403,10.049,1.3916,11.1888,1.695,5.5944,1.243,1.614,2.0979,4.8951,0.583,18.8811,20.979,-0.4915,0.823,59,1.645,2.7972,116.5956,2.7972,5.5944,0.848,0,0,2.0979,0.723,1.78,9.7902,0,0.007,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.007,0,0.014,0,0,0,0,0,0,0.014,0,0.014,0.014,0.014,0,0,0,0.007,0.007,0,0,0,0,0,0,0,0.007,0,0,0,0.007,0.014,0,0.014,0,0,0.007,0,0.007,0.007,0.007,0,0.007,0,0,0,0.007,0,0.007,0,0.014,0.007,0,0,0,0.007,0,0,0.007,0,0,0.007,0,0,0,0,0,0,0.007,0,0.007,0,0.007,0,0.021,0,0,0,0,0,0,0,0,0.035,0.007,0,0,0,0,0,0,0,0,0.014,0.007,0,0,0,0,0.007,0.007,0,0,0,0,0.014
gi|391358139|sp|P35661.2|GST27_SCHMA,0.44,3.0769,0,28.54666667,0.206,57.9487,0.588,0.3436,42.0513,0.2359,0.123076923,42,5.2718,0,1.047,5.1282,13.8462,-0.454358974,43.5897,2.4769,1.835,66,0.997,0.708,3.5897,22545.14,0.14,0.041,6.1538,1.183,10.0923,1.3641,7.6923,1.166,5.1282,1.14,1.578,2.0513,8.2051,0.977,22.0513,20,0.3665,1.961,44,2.112,6.6667,115.6161,3.5897,3.5897,0.544,0,0,0.5128,0.177,1.399,7.6923,0,0,0,0.0051,0.0051,0,0,0,0,0,0.0051,0,0,0,0.0154,0,0.0051,0.0051,0.0051,0,0.0051,0,0,0,0,0,0,0.0154,0.0051,0,0,0,0.0051,0,0,0,0.0051,0,0,0.0051,0,0,0.0051,0,0.0051,0,0,0,0,0,0.0051,0,0,0,0.0051,0.0103,0,0,0.0103,0.0051,0.0051,0,0,0,0.0103,0,0.0103,0.0051,0.0051,0,0,0.0051,0,0,0.0154,0.0051,0,0.0154,0,0,0,0.0205,0,0,0,0,0.0051,0,0,0.0051,0,0.0051,0,0,0.0051,0,0,0,0,0.0103,0.0051,0.0051,0,0,0.0051,0,0.0051,0.0051,0,0.0051,0,0.0154,0,0.0051,0,0,0,0.0051,0,0.0051,0,0.0154
gi|18181863|emb|CAC85211.2|,1.07,7.4928,0,32.77089337,0.935,56.4841,0.061,0.2968,43.5159,0.2911,0.112391931,150,5.0115,1,0.823,4.0346,13.8329,-0.409510086,51.8732,2.4841,2.13,103,0.801,0.786,2.8818,39105.89,0.031,0.0692,6.3401,1.219,9.5821,1.3458,5.1873,0.786,6.3401,1.409,2.217,2.8818,8.6455,1.029,18.4438,29.3948,0.9576,1.61,18,1.356,5.4755,112.6971,2.3055,4.8991,0.742,2,0,4.611,1.59,0.838,4.611,0.0058,0,0.0086,0.0029,0,0,0.0058,0,0,0.0058,0.0058,0,0.0144,0,0.0029,0,0.0058,0.0086,0.0058,0.0029,0.0058,0.0029,0.0029,0.0029,0.0086,0,0.0029,0.0058,0.0086,0,0.0029,0,0,0,0.0029,0,0.0029,0.0029,0.0029,0.0086,0,0.0029,0,0.0029,0.0058,0.0029,0,0.0058,0,0.0058,0,0,0.0029,0.0029,0.0086,0,0.0058,0.0029,0.0029,0.0058,0.0058,0,0,0,0.0029,0,0,0.0029,0.0029,0.0029,0,0.0029,0.0029,0,0.0086,0.0029,0.0029,0,0,0.0058,0,0.0058,0,0,0,0,0.0058,0.0029,0,0.0086,0.0029,0,0.0029,0.0029,0.0029,0,0,0,0.0029,0.0058,0.0058,0.0029,0.0029,0.0029,0,0,0,0,0,0,0.0058,0.0058,0,0,0,0,0,0.0029,0,0,0.0058,0
gi|128395|sp|P25824.1|KAD_SCHMA,0.725,5.0761,0,25.97766497,0.135,50.2538,0.811,0.3198,49.7462,0.1827,0.060913706,42,5.0508,1,1.036,5.0761,8.1218,-0.282233503,43.6548,2.4619,0.38,70,1.269,0.725,4.5685,22343.33,0.07,0.0457,3.0457,0.586,10.264,1.3909,11.1675,1.692,6.0914,1.354,0.39,0.5076,6.0914,0.725,25.8883,22.335,-1.0168,0.299,62,1.493,1.0152,113.4179,2.5381,9.6447,1.461,0,0,2.0305,0.7,0.831,4.5685,0.0051,0.0051,0,0.0051,0,0,0,0.0051,0,0,0,0,0,0,0.0051,0,0.0051,0.0102,0,0,0,0,0,0,0,0.0051,0.0051,0.0051,0,0,0,0,0,0.0051,0.0051,0.0051,0,0,0.0102,0,0,0,0,0.0051,0,0,0,0.0102,0,0.0203,0.0152,0,0.0102,0,0.0051,0,0,0,0,0,0,0,0,0,0.0152,0.0102,0.0152,0.0051,0.0051,0,0,0,0,0,0,0,0,0.0102,0.0051,0.0102,0.0051,0,0.0051,0,0.0051,0,0,0.0152,0.0051,0,0,0,0,0,0,0.0051,0.0102,0,0.0051,0.0051,0.0102,0.0102,0,0,0.0051,0,0,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0,0.0051
gi|115615|sp|P27730.1|CAN_SCHMA,0.848,5.9367,3,36.09248021,0.065,51.4512,0.821,0.31,48.5488,0.2335,0.104221636,284,5.1121,0,1.212,5.9367,12.1372,-0.478496042,48.0211,2.5264,1.425,236,1.429,0.554,5.1451,86860.04,0.16,0.0396,5.0132,0.964,9.8852,1.3945,5.5409,0.84,5.9367,1.319,1.624,2.1108,6.3325,0.754,20.5805,23.8786,3.9673,0.931,31,1.319,3.1662,114.5911,2.2427,5.9367,0.899,3,0,1.715,0.591,1.295,7.124,0.0013,0.004,0.0026,0.0026,0.004,0.0026,0.0013,0.0053,0.0026,0.0013,0.004,0.0026,0.0013,0.004,0.0079,0.0013,0.004,0.0053,0.0013,0.004,0,0.0026,0.0026,0.0053,0,0.0053,0.0026,0.004,0.0026,0.0026,0.0013,0,0.0013,0.0013,0,0.0092,0,0,0.004,0.0013,0,0,0.004,0.004,0.004,0.004,0.0026,0.0026,0.0053,0.0066,0.004,0,0.0053,0,0.0026,0.004,0,0,0.0013,0.0013,0.0013,0,0.0013,0.0013,0.0026,0.0026,0.0079,0.0026,0.0013,0.0013,0,0.0026,0.0026,0.004,0.0053,0.0106,0.0013,0.0053,0.0053,0.0013,0.0026,0.0013,0.0066,0.0013,0,0.004,0.004,0.0066,0.0013,0.0053,0.0013,0,0,0.004,0.0013,0.0026,0.0026,0.0013,0.0026,0.0026,0.004,0.004,0.0013,0,0.0053,0.004,0.0026,0.0013,0.0013,0.004,0.0026,0.0013,0,0,0,0.0013,0.0026,0,0.0026,0.004,0.0066,0.004
