Sequence ID,Dayhoff statistic of serine,Percentage of serine,Secondary turn fraction,Instability Index,Proteasomal cleavages (MHC ligands),Molecular Weight,Count of linear B-cell epitopes,Dayhoff statistic of proline,Percentage of proline,N-linked glycosylation sites,Probability of Expression Inclusion Bodies,Dayhoff statistic of lysine,Secretory pathway signal peptide (SP),Mitochondrial targeting peptide (mTP),Percentage of lysine,Molar Extinction Coefficient A280,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of asparagine,Dayhoff statistic of histidine,Binding Regions in Disordered Proteins,Percentage of histidine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of asparagine,Percentage of methionine,Percentage of non polar mole,Percentage of small mole,Percentage of polar mole,Average hydrogen sparing,Average sulphur sparing,Dayhoff statistic of arginine,Percentage of arginine,Average oxygen sparing,Average nitrogen sparing,Percentage of isoleucine,Dayhoff statistic of isoleucine,Secondary sheet fraction,Dayhoff statistic of alanine,Percentage of alanine,Secondary helix fraction,Percentage of aliphatic mole,C-mannosylation sites,Dayhoff statistic of valine,Percentage of valine,Grand average of hydropathy (GRAVY),Class I Immunogenicity score,Percentage of glycine,Dayhoff statistic of glycine,SS,SN,PS,PL,LS,SQ,NS,SP,SR,QP,KV,LN,ST,GK,HS,DS,KA,PP,PR,GA,RS,II,RR,NN,EK,ME,QS,SD,MK,DK,IV,SV,PV,LP,VP,KK,SL,SE,AM,AI,KL,PG,IA,AK,KT,RL,PI,HL,RF,LG,GD,EN,AV,RP,YM,NP,TF,HN,TR,NH,VI,YH,FP,DF,SA,VK,AS,IP,AD,NL,YI,CC,NR,LR,KN,FS,TS,PE,IE,MA,FH,CK,DG,VT,PQ,DH,IK,MQ,IG,IS,PH,KD,WC,GI,GV,FI,EP,IH,RH,CV,QA,HY,IF,DM,IY,CP,GH,WR,WS,HF,PY,VV,HW,KG,KF,NE,YP,KC,HQ,MG
Smp_014660.1,1.566,10.9589,0.2329,40.2705479452,45,16524.89,47,0.263,1.3699,2,0.730,0.623,0.082,0.095,4.1096,18450,0,1.274,2.055,2,4.1096,40,2.015,5.4795,3.4247,44.5205,49.3151,55.4795,9.6918,0.0548,1.398,6.8493,2.5479,1.4315,6.8493,1.522,0.2397,0.796,6.8493,0.2534,17.1233,0,0.726,4.7945,-0.497260273973,0.3888,5.4795,0.652,0.0274,0.0068,0.0,0.0,0.0,0.0,0.0137,0.0,0.0068,0.0,0.0,0.0,0.0205,0.0,0.0,0.0,0.0137,0.0068,0.0,0.0068,0.0,0.0,0.0068,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0068,0.0068,0.0068,0.0,0.0068,0.0068,0.0,0.0068,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0137,0.0068,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0068,0.0,0.0,0.0,0.0,0.0068,0.0137,0.0,0.0,0.0068,0.0205,0.0,0.0,0.0068,0.0068,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0068,0.0068,0.0,0.0,0.0,0.0137,0.0,0.0,0.0068,0.0,0.0068,0.0,0.0,0.0,0.0,0.0068,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0,0.0068,0.0,0.0068
AY813229,1.475,10.3226,0.2581,41.0935483871,50,17076.85,46,0.744,3.871,1,0.731,0.684,0.039,0.315,4.5161,16960,0,0.750,0.645,1,1.2903,47,1.898,3.2258,3.2258,54.1935,52.2581,45.8065,9.5613,0.0839,1.185,5.8065,2.4839,1.3161,1.9355,0.430,0.2968,0.750,6.4516,0.271,18.7097,0,0.782,5.1613,-0.178709677419,-0.7821,8.3871,0.998,0.0065,0.0065,0.0065,0.0,0.0065,0.0,0.0,0.0065,0.0,0.0,0.0,0.0065,0.0065,0.0,0.0,0.0,0.0,0.0129,0.0,0.0129,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0065,0.0065,0.0,0.0,0.0,0.0,0.0,0.0065,0.0065,0.0065,0.0,0.0,0.0065,0.0,0.0065,0.0,0.0065,0.0,0.0,0.0065,0.0,0.0065,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0065,0.0129,0.0,0.0065,0.0065,0.0,0.0065,0.0,0.0065,0.0,0.0065,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smp_011570.2,0.350,2.449,0.2082,29.8865306122,71,28094.92,69,1.099,5.7143,1,0.594,1.299,0.061,0.406,8.5714,21430,1,1.139,2.041,1,4.0816,29,1.200,4.898,2.0408,52.2449,45.7143,47.7551,10.3061,0.0408,1.999,9.7959,2.3714,1.5388,8.9796,1.995,0.1796,0.475,4.0816,0.3061,23.6735,0,1.051,6.9388,-0.45306122449,1.8855,7.7551,0.923,0.0,0.0041,0.0041,0.0041,0.0041,0.0,0.0,0.0,0.0,0.0,0.0163,0.0082,0.0082,0.0082,0.0,0.0041,0.0,0.0,0.0041,0.0,0.0,0.0082,0.0041,0.0041,0.0041,0.0,0.0,0.0,0.0,0.0122,0.0041,0.0041,0.0,0.0082,0.0041,0.0082,0.0041,0.0,0.0,0.0041,0.0122,0.0082,0.0041,0.0041,0.0041,0.0245,0.0,0.0,0.0041,0.0082,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0041,0.0041,0.0041,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0041,0.0041,0.0,0.0082,0.0082,0.0041,0.0,0.0,0.0,0.0082,0.0,0.0,0.0041,0.0041,0.0122,0.0,0.0,0.0082,0.0,0.0041,0.0041,0.0041,0.0,0.0,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0,0.0,0.0,0.0082,0.0,0.0041,0.0,0.0082,0.0,0.0,0.0041,0.0041,0.0,0.0,0.0041,0.0041,0.0041,0.0082,0.0,0.0041,0.0
AY814977,1.414,9.8976,0.2799,45.8833105802,99,32698.3,98,1.116,5.802,2,0.866,1.034,0.351,0.234,6.8259,48820,0,1.349,0.171,0,0.3413,22,1.405,5.802,2.3891,57.3379,53.2423,42.6621,9.727,0.0614,0.418,2.0478,2.4812,1.2491,4.4369,0.986,0.215,0.595,5.1195,0.3379,21.1604,0,0.879,5.802,-0.107167235495,-4.0145,6.4846,0.772,0.0068,0.0068,0.0102,0.0102,0.0068,0.0068,0.0,0.0068,0.0068,0.0034,0.0102,0.0034,0.0,0.0068,0.0,0.0102,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0034,0.0034,0.0,0.0034,0.0034,0.0,0.0034,0.0,0.0034,0.0,0.0034,0.0034,0.0034,0.0068,0.0,0.0,0.0034,0.0034,0.0034,0.0,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0171,0.0034,0.0068,0.0034,0.0034,0.0034,0.0068,0.0034,0.0,0.0,0.0,0.0,0.0,0.0034,0.0034,0.0068,0.0068,0.0068,0.0034,0.0034,0.0034,0.0034,0.0,0.0,0.0,0.0068,0.0068,0.0034,0.0034,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0068,0.0034,0.0068,0.0,0.0068,0.0,0.0,0.0034,0.0,0.0,0.0,0.0034,0.0034,0.0034,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0034,0.0034,0.0,0.0068,0.0034,0.0,0.0
Smp_106060.1,1.359,9.5137,0.2283,30.7636575053,169,52289.87,141,0.569,2.9598,1,0.740,1.409,0.059,0.063,9.3023,56840,0,0.639,0.740,1,1.4799,41,0.995,2.7484,1.6913,52.0085,49.4715,47.9915,9.8605,0.0338,0.777,3.8055,2.4947,1.3066,7.1882,1.597,0.2431,0.811,6.9767,0.3108,22.6216,0,0.833,5.4968,-0.234460887949,-3.3707,7.611,0.906,0.0085,0.0042,0.0,0.0042,0.0085,0.0021,0.0021,0.0,0.0042,0.0,0.0021,0.0042,0.0,0.0021,0.0021,0.0,0.0063,0.0042,0.0,0.0063,0.0,0.0021,0.0,0.0,0.0063,0.0021,0.0085,0.0085,0.0021,0.0063,0.0042,0.0063,0.0021,0.0042,0.0063,0.0063,0.0106,0.0085,0.0042,0.0042,0.0148,0.0021,0.0042,0.0021,0.0085,0.0,0.0,0.0021,0.0,0.0127,0.0042,0.0021,0.0021,0.0,0.0,0.0021,0.0042,0.0,0.0021,0.0,0.0021,0.0021,0.0,0.0042,0.0063,0.0042,0.0063,0.0021,0.0021,0.0,0.0021,0.0,0.0,0.0021,0.0021,0.0042,0.0042,0.0021,0.0021,0.0,0.0,0.0,0.0063,0.0042,0.0,0.0,0.0085,0.0,0.0042,0.0063,0.0,0.0106,0.0,0.0085,0.0063,0.0021,0.0,0.0021,0.0021,0.0021,0.0063,0.0,0.0063,0.0,0.0021,0.0,0.0,0.0063,0.0,0.0,0.0021,0.0021,0.0,0.0042,0.0042,0.0021,0.0042,0.0021,0.0,0.0
Smp_061650.1,0.929,6.506,0.1904,34.6349879518,145,46628.14,98,0.510,2.6506,1,0.498,1.205,0.083,0.087,7.9518,27850,0,0.841,0.723,0,1.4458,61,1.134,3.6145,1.9277,53.012,42.1687,46.988,10.1398,0.0289,1.131,5.5422,2.5036,1.3494,6.0241,1.339,0.3446,0.925,7.9518,0.3325,26.506,0,0.621,4.0964,-0.216626506024,-1.7147,6.2651,0.746,0.0024,0.0024,0.0,0.0048,0.012,0.0048,0.0048,0.0,0.0096,0.0,0.0,0.0024,0.0,0.0024,0.0024,0.0024,0.0096,0.0024,0.0024,0.0,0.0024,0.0,0.0,0.0,0.012,0.0024,0.0048,0.0,0.0,0.0024,0.0024,0.0,0.0024,0.0,0.0,0.0072,0.0048,0.0,0.0024,0.0048,0.0217,0.0024,0.0048,0.012,0.0072,0.0096,0.0,0.0024,0.0,0.0145,0.0072,0.0024,0.0024,0.0024,0.0024,0.0,0.0,0.0024,0.0024,0.0,0.0024,0.0,0.0,0.0048,0.0072,0.0,0.0024,0.0048,0.0048,0.012,0.0,0.0,0.0,0.0072,0.0,0.0024,0.0072,0.0024,0.0048,0.0,0.0,0.0,0.0024,0.0024,0.0,0.0024,0.0024,0.0,0.0024,0.0072,0.0,0.0048,0.0,0.0145,0.0024,0.0,0.0072,0.0,0.0024,0.0024,0.0072,0.0,0.0024,0.0024,0.0024,0.0024,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0024,0.0,0.0024,0.0024,0.0,0.0,0.0024
Smp_194840.1,1.272,8.9041,0.226,40.7445205479,50,16304.38,28,1.317,6.8493,1,0.568,0.623,0.868,0.088,4.1096,19940,0,0.637,1.712,0,3.4247,14,0.806,2.7397,1.3699,58.2192,52.7397,41.7808,9.9178,0.0548,0.559,2.7397,2.4452,1.2603,8.9041,1.979,0.1986,0.478,4.1096,0.3767,28.0822,0,1.453,9.589,0.268493150685,0.5486,4.1096,0.489,0.0068,0.0137,0.0137,0.0068,0.0,0.0,0.0068,0.0068,0.0,0.0,0.0,0.0,0.0,0.0137,0.0068,0.0068,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0068,0.0068,0.0,0.0068,0.0,0.0274,0.0068,0.0068,0.0,0.0068,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0068,0.0,0.0,0.0137,0.0068,0.0137,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0068,0.0,0.0,0.0,0.0,0.0068,0.0137,0.0,0.0068,0.0,0.0,0.0068,0.0,0.0068,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0068,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0068,0.0068,0.0068,0.0,0.0,0.0
Smp_005790.1,0.769,5.3824,0.153,47.8388101983,117,41629.12,109,0.599,3.1161,0,0.745,1.073,0.052,0.066,7.0822,46300,1,0.856,0.708,1,1.4164,49,1.666,3.6827,2.8329,50.1416,40.5099,49.8584,10.2805,0.0425,1.388,6.7989,2.5694,1.3853,7.932,1.763,0.2635,0.593,5.0992,0.3456,23.2295,0,0.944,6.2323,-0.413597733711,1.6609,3.1161,0.371,0.0028,0.0,0.0,0.0,0.0028,0.0028,0.0,0.0,0.0,0.0,0.0028,0.0085,0.0028,0.0028,0.0,0.0057,0.0057,0.0,0.0,0.0028,0.0057,0.0113,0.0142,0.0,0.0085,0.0057,0.0,0.0057,0.0,0.0028,0.0057,0.0057,0.0,0.0028,0.0028,0.0057,0.0057,0.0085,0.0028,0.0057,0.0028,0.0028,0.0,0.0028,0.0,0.0,0.0,0.0028,0.0028,0.0028,0.0,0.0085,0.0057,0.0,0.0028,0.0057,0.0057,0.0,0.0,0.0,0.0028,0.0,0.0028,0.0028,0.0028,0.0028,0.0,0.0028,0.0028,0.0085,0.0,0.0028,0.0057,0.0028,0.0,0.0,0.0028,0.0057,0.0028,0.0028,0.0,0.0,0.0028,0.0057,0.0057,0.0,0.0142,0.0,0.0,0.0028,0.0,0.0085,0.0,0.0057,0.0,0.0085,0.0028,0.0057,0.0,0.0,0.0028,0.0,0.0028,0.0,0.0057,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0028,0.0,0.0,0.0,0.0028,0.0028,0.0,0.0,0.0
Smp_145040.1,1.083,7.5823,0.2246,39.1576680973,246,79275.38,215,0.798,4.1488,1,0.667,0.737,0.125,0.087,4.8641,117690,0,0.898,0.858,0,1.7167,28,1.431,3.8627,2.432,58.226,45.3505,41.774,9.9299,0.0358,0.672,3.2904,2.4506,1.3033,6.7239,1.494,0.2403,0.749,6.4378,0.372,23.176,1,0.867,5.7225,0.0330472103004,1.4989,6.867,0.817,0.0057,0.0043,0.0029,0.0057,0.0043,0.0014,0.0,0.0043,0.0029,0.0043,0.0043,0.0057,0.0072,0.0029,0.0029,0.0,0.0029,0.0029,0.0014,0.0029,0.0086,0.0043,0.0,0.0029,0.0043,0.0014,0.0057,0.0029,0.0014,0.0043,0.0043,0.0043,0.0,0.0029,0.0,0.0014,0.01,0.0043,0.0014,0.0043,0.0029,0.0029,0.0043,0.0029,0.0,0.0,0.0029,0.0,0.0014,0.0172,0.0014,0.0,0.0014,0.0014,0.0014,0.0014,0.0029,0.0,0.0043,0.0014,0.0043,0.0014,0.0043,0.0014,0.0014,0.0029,0.0057,0.0043,0.0014,0.0014,0.0014,0.0014,0.0,0.0014,0.0057,0.0043,0.0057,0.0029,0.0014,0.0014,0.0,0.0,0.0029,0.0029,0.0,0.0014,0.0029,0.0029,0.0043,0.0029,0.0,0.0014,0.0,0.0057,0.0043,0.0072,0.0,0.0029,0.0,0.0,0.0029,0.0014,0.0057,0.0014,0.0029,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0029,0.0,0.0014,0.0,0.0072,0.0014,0.0,0.0014,0.0014
AY533028,0.978,6.8493,0.2534,52.7295205479,45,17203.16,40,0.395,2.0548,0,0.903,0.726,0.783,0.050,4.7945,15930,0,2.867,1.370,0,2.7397,36,2.820,12.3288,4.7945,50.0,41.7808,50.0,10.1233,0.0685,1.398,6.8493,2.4932,1.4932,5.4795,1.218,0.2603,0.478,4.1096,0.3288,21.9178,0,0.415,2.7397,-0.452739726027,-1.2448,4.1096,0.489,0.0137,0.0205,0.0,0.0,0.0068,0.0,0.0274,0.0,0.0,0.0,0.0,0.0137,0.0,0.0068,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0068,0.0,0.0068,0.0,0.0068,0.0068,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0068,0.0137,0.0,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0068,0.0,0.0068,0.0205,0.0,0.0068,0.0137,0.0,0.0,0.0,0.0,0.0068,0.0068,0.0068,0.0068,0.0,0.0,0.0068,0.0,0.0,0.0,0.0205,0.0,0.0,0.0,0.0137,0.0,0.0068,0.0068,0.0,0.0068,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0068,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0068,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0
Smp_031710.1,0.581,4.067,0.2033,34.0603110048,143,49432.44,82,0.828,4.3062,2,0.597,0.906,0.053,0.308,5.9809,93170,0,1.836,1.316,0,2.6316,29,1.689,7.8947,2.8708,54.3062,44.4976,45.6938,10.0766,0.0455,1.221,5.9809,2.5144,1.4115,6.6986,1.489,0.2344,0.751,6.4593,0.3493,19.8565,0,0.652,4.3062,-0.464354066986,3.2257,4.067,0.484,0.0,0.0072,0.0,0.0,0.0024,0.0,0.0048,0.0,0.0,0.0,0.0048,0.0024,0.0024,0.0048,0.0024,0.0,0.0,0.0024,0.0024,0.0024,0.0024,0.0048,0.0024,0.0,0.0024,0.0024,0.0024,0.0,0.0,0.0024,0.0048,0.0,0.0,0.0072,0.0,0.0024,0.0048,0.0048,0.0024,0.0024,0.0048,0.0,0.0072,0.0096,0.0,0.0072,0.0024,0.0048,0.0024,0.0048,0.0,0.0048,0.0048,0.0,0.0,0.0048,0.0,0.0024,0.0048,0.0,0.0048,0.0024,0.0024,0.0,0.0024,0.0,0.0048,0.0072,0.0048,0.0072,0.0144,0.0,0.0,0.0096,0.0024,0.0096,0.0,0.0,0.0072,0.0024,0.0,0.0,0.0048,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0024,0.0,0.0048,0.0024,0.0,0.0,0.0,0.0,0.0,0.0024,0.0048,0.0,0.0,0.0024,0.0,0.0048,0.0,0.0048,0.0,0.0072,0.0072,0.0048,0.0024,0.0024,0.0,0.0
Smp_137170.1,0.922,6.4516,0.2266,39.836898263,376,133563.58,441,0.732,3.8048,4,0.612,0.739,0.040,0.384,4.8801,99810,2,1.116,0.868,8,1.737,30,1.314,4.7974,2.2333,52.6055,52.44,47.3945,9.8495,0.0331,1.249,6.1208,2.4872,1.3681,6.7825,1.507,0.239,0.721,6.2035,0.3168,25.5583,0,1.429,9.4293,-0.159305210918,6.8516,7.6096,0.906,0.0041,0.0017,0.0017,0.0033,0.005,0.0017,0.0041,0.0025,0.0033,0.0008,0.0017,0.0033,0.0041,0.0017,0.0008,0.0041,0.0041,0.0017,0.0008,0.005,0.0017,0.0116,0.0083,0.0017,0.0008,0.0008,0.0033,0.005,0.0008,0.0041,0.0066,0.0074,0.0017,0.0033,0.0033,0.005,0.0074,0.0017,0.0008,0.0041,0.0033,0.0017,0.0033,0.0033,0.0025,0.0041,0.0008,0.0025,0.0025,0.0058,0.0083,0.0025,0.0091,0.0025,0.0,0.0,0.0025,0.0,0.0017,0.0017,0.0058,0.0,0.0008,0.0008,0.0033,0.005,0.0066,0.0041,0.0033,0.0074,0.0017,0.0,0.005,0.0058,0.0025,0.0017,0.0033,0.0033,0.0041,0.0008,0.0,0.0,0.0074,0.0074,0.005,0.0008,0.0017,0.0008,0.0058,0.0058,0.0,0.0017,0.0,0.0074,0.0074,0.0017,0.0017,0.0008,0.0033,0.0,0.0017,0.0,0.0033,0.0,0.0008,0.0,0.0008,0.0,0.0,0.0008,0.0008,0.0116,0.0,0.0033,0.0017,0.0017,0.0,0.0025,0.0017,0.0017
Smp_071840.1,0.937,6.5617,0.2598,36.0218110236,119,41759.79,137,1.009,5.2493,1,0.704,0.795,0.103,0.071,5.2493,71850,0,0.977,1.575,1,3.1496,28,1.081,4.1995,1.8373,58.7927,51.9685,41.2073,9.4961,0.0446,0.643,3.1496,2.4383,1.3176,6.8241,1.516,0.2441,1.099,9.4488,0.2966,19.1601,0,0.597,3.937,-0.199737532808,1.858,9.9738,1.187,0.0079,0.0026,0.0026,0.0026,0.0079,0.0,0.0,0.0026,0.0026,0.0,0.0026,0.0052,0.0026,0.0026,0.0,0.0,0.0052,0.0,0.0,0.0105,0.0052,0.0026,0.0052,0.0052,0.0026,0.0026,0.0,0.0,0.0,0.0052,0.0026,0.0026,0.0052,0.0026,0.0,0.0052,0.0026,0.0052,0.0,0.0105,0.0052,0.0052,0.0157,0.0079,0.0026,0.0,0.0026,0.0052,0.0,0.0079,0.0026,0.0,0.0026,0.0,0.0,0.0105,0.0026,0.0026,0.0,0.0,0.0026,0.0026,0.0,0.0026,0.0052,0.0026,0.0052,0.0052,0.0026,0.0079,0.0,0.0052,0.0,0.0052,0.0026,0.0052,0.0026,0.0052,0.0052,0.0,0.0,0.0,0.0079,0.0026,0.0,0.0026,0.0079,0.0,0.0,0.0,0.0052,0.0,0.0,0.0131,0.0026,0.0,0.0026,0.0,0.0026,0.0,0.0131,0.0026,0.0052,0.0026,0.0,0.0026,0.0052,0.0052,0.0,0.0,0.0,0.0026,0.0,0.0026,0.0026,0.0,0.0,0.0026,0.0026,0.0
Smp_075940.1,1.168,8.1731,0.1827,49.6653846154,66,23132.25,55,0.555,2.8846,2,0.793,0.510,0.660,0.055,3.3654,7450,0,0.671,0.721,0,1.4423,54,0.283,2.8846,0.4808,50.9615,46.1538,49.0385,9.899,0.0096,1.177,5.7692,2.5529,1.3317,8.1731,1.816,0.3125,1.174,10.0962,0.3269,25.4808,0,0.947,6.25,-0.0942307692308,2.2925,4.3269,0.515,0.0096,0.0,0.0096,0.0,0.0096,0.0048,0.0,0.0,0.0,0.0,0.0,0.0048,0.0048,0.0,0.0,0.0048,0.0096,0.0,0.0,0.0,0.0,0.0048,0.0048,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0144,0.0,0.0,0.0,0.0144,0.0,0.0048,0.0048,0.0,0.0096,0.0048,0.0,0.0,0.0,0.0,0.0,0.0048,0.0048,0.0,0.0096,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0096,0.0048,0.0,0.0096,0.0048,0.0,0.0048,0.0096,0.0048,0.0048,0.0,0.0048,0.0096,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0048,0.0,0.0048,0.0048,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0048,0.0,0.0048,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0
AY814107,0.972,6.8063,0.2042,24.8109947644,58,21094.53,67,0.705,3.6649,1,0.558,1.111,0.110,0.700,7.3298,1490,0,1.461,0.262,3,0.5236,65,4.312,6.2827,7.3298,47.644,50.2618,52.356,9.9529,0.0733,1.068,5.2356,2.534,1.3455,6.2827,1.396,0.3403,1.096,9.4241,0.2356,21.9895,0,0.873,5.7592,-0.333507853403,-2.2274,3.6649,0.436,0.0052,0.0105,0.0,0.0,0.0105,0.0,0.0157,0.0,0.0,0.0,0.0157,0.0052,0.0157,0.0,0.0,0.0105,0.0,0.0,0.0052,0.0052,0.0,0.0,0.0,0.0,0.0105,0.0052,0.0,0.0052,0.0157,0.0,0.0,0.0052,0.0,0.0105,0.0,0.0209,0.0,0.0052,0.0105,0.0157,0.0,0.0,0.0,0.0052,0.0,0.0157,0.0052,0.0,0.0,0.0105,0.0,0.0052,0.0157,0.0052,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0157,0.0052,0.0,0.0,0.0052,0.0,0.0,0.0052,0.0,0.0,0.0052,0.0,0.0,0.0,0.0105,0.0052,0.0,0.0052,0.0105,0.0105,0.0052,0.0,0.0052,0.0,0.0052,0.0,0.0,0.0052,0.0052,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0052,0.0052,0.0,0.0,0.0,0.0
XM_002575909,0.930,6.5116,0.2047,29.2917209302,66,23366.28,69,0.894,4.6512,0,0.603,0.211,0.391,0.102,1.3953,35410,0,0.433,1.628,0,3.2558,34,1.368,1.8605,2.3256,66.9767,53.4884,33.0233,9.6372,0.0512,0.854,4.186,2.3442,1.2558,10.2326,2.274,0.2651,1.514,13.0233,0.3674,24.186,0,1.057,6.9767,0.590697674419,5.2839,7.4419,0.886,0.0093,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0047,0.0,0.014,0.0047,0.014,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.014,0.0,0.0047,0.0,0.0,0.0047,0.0,0.0,0.0093,0.0093,0.014,0.0093,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0093,0.0,0.0093,0.0,0.0047,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0047,0.0047,0.014,0.0,0.0,0.0,0.0,0.014,0.0047,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0047,0.0,0.0047,0.0,0.0,0.0047,0.0047,0.0093,0.0,0.0047,0.0,0.0047,0.0047,0.0,0.0047,0.0,0.0,0.0,0.0047,0.0,0.0047,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0
AY222951,1.648,11.5385,0.2692,52.43,47,14565.45,25,1.036,5.3846,1,0.750,0.932,0.930,0.080,6.1538,30940,0,1.073,0.769,0,1.5385,34,1.810,4.6154,3.0769,58.4615,50.0,41.5385,9.9769,0.0538,0.314,1.5385,2.4615,1.2231,10.0,2.222,0.2308,0.447,3.8462,0.3846,27.6923,0,1.166,7.6923,0.223846153846,-0.0404,5.3846,0.641,0.0154,0.0,0.0154,0.0,0.0,0.0,0.0077,0.0,0.0077,0.0,0.0077,0.0077,0.0077,0.0077,0.0077,0.0077,0.0,0.0077,0.0,0.0,0.0077,0.0154,0.0,0.0,0.0,0.0,0.0077,0.0077,0.0,0.0,0.0,0.0231,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0,0.0154,0.0,0.0077,0.0077,0.0154,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0154,0.0077,0.0077,0.0077,0.0,0.0,0.0,0.0,0.0077,0.0154,0.0077,0.0077,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0154,0.0077,0.0,0.0077,0.0,0.0,0.0,0.0154,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0077,0.0077,0.0154,0.0,0.0,0.0,0.0,0.0154,0.0154,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0
